id,path,app,format,source,producer,producer_version,features,license_status,tier,expected_status,quarantine_reason,sha256,size_bytes,notes
pptx_chart_dense_203slides,corpus/pptx/pptx_chart_dense_203slides.pptx,powerpoint,pptx,private-source:f400e657c95818e2,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes;comments,private-evaluation-only,stress,pass,,f400e657c95818e28398c3ab0da9b93649fb58fc6a99e7d54edbd8f51d8182ad,22369088,parts=2764; slides=203; layouts=12; masters=1; charts=1152; media=150; embeddings=398; notes=82; comments=1; private evaluation only; do not redistribute; private source redacted
pptx_report_344slides_multimedia,corpus/pptx/pptx_report_344slides_multimedia.pptx,powerpoint,pptx,private-source:4030eb87abb1ba99,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,stress,pass,,4030eb87abb1ba997c6e2cc4b220d12acd2adc29b41f484fde37608900964301,50474990,parts=3722; slides=344; layouts=9; masters=1; charts=948; media=351; embeddings=320; notes=58; private evaluation only; do not redistribute; private source redacted
pptx_report_411slides_notes,corpus/pptx/pptx_report_411slides_notes.pptx,powerpoint,pptx,private-source:eb46378a34fcf263,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,stress,pass,,eb46378a34fcf263d57c08d1fe1c145e9aa675219c2d991933adacc34e9422f0,30379055,parts=2490; slides=411; layouts=9; masters=1; charts=588; media=212; embeddings=206; notes=160; private evaluation only; do not redistribute; private source redacted
pptx_multimaster_136slides,corpus/pptx/pptx_multimaster_136slides.pptx,powerpoint,pptx,private-source:33211e337cc6154a,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes;multi-master;many-layouts,private-evaluation-only,extended,pass,,33211e337cc6154a0e0309c3d7d02cd70f9922d7a17dd52da976a9da426c198d,20523273,parts=1465; slides=136; layouts=33; masters=2; charts=461; media=188; embeddings=154; notes=46; private evaluation only; do not redistribute; private source redacted
pptx_finance_diagram_charts,corpus/pptx/pptx_finance_diagram_charts.pptx,powerpoint,pptx,private-source:040258c95a9bdef8,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;diagrams;media;embedded-workbooks;notes;many-layouts,private-evaluation-only,extended,pass,,040258c95a9bdef84f93f3479d5a6181c88a1dee7fdcfd7fc7d3e2c5249daacd,24345145,parts=1495; slides=180; layouts=18; masters=1; charts=333; diagrams=5; media=123; embeddings=113; notes=10; private evaluation only; do not redistribute; private source redacted
pptx_report_160slides,corpus/pptx/pptx_report_160slides.pptx,powerpoint,pptx,private-source:221274bff6e9004a,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,extended,pass,,221274bff6e9004a665b738e2fabb3f7055f06d6a8d374248686a7d41e966a69,19950456,parts=1100; slides=160; layouts=9; masters=1; charts=336; media=107; embeddings=118; notes=30; private evaluation only; do not redistribute; private source redacted
docx_annual_report_headers_media,corpus/docx/docx_annual_report_headers_media.docx,word,docx,private-source:2dd6a737d892d4d1,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;many-sections;headers;footers;media;customxml;track-changes;content-controls;fields,private-evaluation-only,stress,pass,,2dd6a737d892d4d1101b6e9190b0631cb455e39040d17527926b030d494329ca,2532648,parts=404; headers=51; footers=57; media=282; customXml=2; numbering=1; styles=1; sections=277; sdt=4; track_changes=7568; fields=104; private evaluation only; do not redistribute; private source redacted
docx_media_dense_case,corpus/docx/docx_media_dense_case.docx,word,docx,private-source:fbd7ce26952276e5,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;customxml,private-evaluation-only,stress,quarantine,Word repair dialog: unreadable content,fbd7ce26952276e5e70b395c5a85d79d384794cc4de6998596e4623237bc7923,1035210,parts=331; media=313; customXml=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_budget_embedded_objects,corpus/docx/docx_budget_embedded_objects.docx,word,docx,private-source:21c23ce8c14e93af,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;headers;footers;media;embedded-objects;customxml;track-changes;content-controls;fields,private-evaluation-only,extended,pass,,21c23ce8c14e93af1f825461c03d570c2871043d426d9a6b2a80b1ef7fcc165e,2552615,parts=55; headers=3; footers=2; media=29; embeddings=8; customXml=2; numbering=1; styles=1; sections=2; sdt=4; track_changes=321; fields=924; private evaluation only; do not redistribute; private source redacted
docx_policy_embedded_objects,corpus/docx/docx_policy_embedded_objects.docx,word,docx,private-source:b33d4e7fc0ede509,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;headers;footers;media;embedded-objects;customxml;track-changes,private-evaluation-only,extended,pass,,b33d4e7fc0ede50967934f4557ebfd550198f0b580263cf0c5d2b09d9181d7a0,444042,parts=44; headers=5; footers=6; media=9; embeddings=11; customXml=2; numbering=1; styles=1; sections=9; track_changes=296; private evaluation only; do not redistribute; private source redacted
docx_layout_media_large,corpus/docx/docx_layout_media_large.docx,word,docx,private-source:824c4d2df1f3cbe2,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;large-docx,private-evaluation-only,stress,pass,,824c4d2df1f3cbe2ccb8b2c70090b2cb27a73127b8066e0099af0a0da0fe0eca,42272993,parts=35; footers=1; footnotes=1; endnotes=1; media=19; numbering=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_newspaper_customxml,corpus/docx/docx_newspaper_customxml.docx,word,docx,private-source:8a85b9603d6d3c98,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;customxml;content-controls;large-docx,private-evaluation-only,extended,pass,,8a85b9603d6d3c982dfad4a8ee72cce73e656749226fc6f2c44ccd3665a31d2b,17139583,parts=41; footers=2; footnotes=1; endnotes=1; media=6; customXml=8; styles=1; sections=1; sdt=68; private evaluation only; do not redistribute; private source redacted
pptx_bgy_sales_recommendation,corpus/pptx/pptx_bgy_sales_recommendation.pptx,powerpoint,pptx,private-source:94f72c52474b259e,Microsoft Office PowerPoint,15.0000,office-native;diagrams;media;notes;comments,private-evaluation-only,smoke,pass,,94f72c52474b259e5601ccc3a8a7782a4c3a6117e2a08f8c9b5d9ae22e81e355,4326334,parts=523; slides=90; layouts=3; masters=1; diagrams=110; media=31; notes=34; comments=1; private evaluation only; do not redistribute; private source redacted
pptx_bgy_standard_sales_flow,corpus/pptx/pptx_bgy_standard_sales_flow.pptx,powerpoint,pptx,private-source:e62de5edb9dac6ae,Microsoft Office PowerPoint,14.0000,office-native;charts;diagrams;media;embedded-workbooks;notes,private-evaluation-only,smoke,pass,,e62de5edb9dac6ae480f8b8e2e75a2342ef1edd66130f5efc8c0e6c4ba5fbe79,1566918,parts=276; slides=44; layouts=11; masters=1; charts=1; diagrams=125; media=7; embeddings=1; notes=6; private evaluation only; do not redistribute; private source redacted
pptx_leadership_execution_119slides,corpus/pptx/pptx_leadership_execution_119slides.pptx,powerpoint,pptx,private-source:0f652ccb722df81d,Microsoft Office PowerPoint,16.0000,office-native;large-deck;charts;diagrams;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,0f652ccb722df81deb3f81f77ecaa71df79a4c394a9618b034be51a650895006,8856649,parts=494; slides=119; layouts=12; masters=1; charts=2; diagrams=85; media=99; embeddings=10; notes=5; private evaluation only; do not redistribute; private source redacted
pptx_structured_thinking_52slides,corpus/pptx/pptx_structured_thinking_52slides.pptx,powerpoint,pptx,private-source:0c1db68a42d494d6,Microsoft Office PowerPoint,16.0000,office-native;diagrams;media;multi-master;many-layouts,private-evaluation-only,smoke,pass,,0c1db68a42d494d69b3f88c68cce6c1fb7976d9f34079ecea87fecc903f33eb9,1575300,parts=583; slides=52; layouts=166; masters=16; diagrams=75; media=14; private evaluation only; do not redistribute; private source redacted
pptx_update_241030_charts,corpus/pptx/pptx_update_241030_charts.pptx,powerpoint,pptx,private-source:321245a0ad809a36,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-workbooks,private-evaluation-only,smoke,pass,,321245a0ad809a366449a27527d4591bb9cff55d8c8b904b018e0bd7b2aebfe4,2992043,parts=549; slides=57; layouts=9; masters=1; charts=148; media=22; embeddings=50; private evaluation only; do not redistribute; private source redacted
pptx_original_model_framework,corpus/pptx/pptx_original_model_framework.pptx,powerpoint,pptx,private-source:8bf3d30bb8d09736,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,8bf3d30bb8d0973623b5b2d0ff9f106d2688918bb4a7054ca89ba833c88c8134,13249100,parts=3379; slides=304; layouts=5; masters=1; charts=1; media=158; embeddings=1; notes=40; private evaluation only; do not redistribute; private source redacted
pptx_smart_goal_training,corpus/pptx/pptx_smart_goal_training.pptx,powerpoint,pptx,private-source:39dd61b7b2ff1efd,WPS 演示,14.0000,office-native;media,private-evaluation-only,nightly,pass,,39dd61b7b2ff1efd4f4f8ff28ea275938702f2a4fc2faf2f6646114a7389a81f,1581437,parts=127; slides=23; layouts=11; masters=1; media=11; private evaluation only; do not redistribute; private source redacted
pptx_swot_model,corpus/pptx/pptx_swot_model.pptx,powerpoint,pptx,private-source:235fd4014b889aac,WPS 演示,14.0000,office-native;media,private-evaluation-only,nightly,pass,,235fd4014b889aacf677c01614304d3b4fff2904be87a6e589cccf59949c6b40,21622300,parts=101; slides=24; layouts=11; masters=1; media=5; private evaluation only; do not redistribute; private source redacted
pptx_okr_training,corpus/pptx/pptx_okr_training.pptx,powerpoint,pptx,private-source:416b54c67a5909c4,WPS 演示,14.0000,office-native;charts;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,416b54c67a5909c43d05ed842535fde174d0d98b86b3a83761ab6acdd309dad9,6334708,parts=191; slides=24; layouts=12; masters=1; charts=3; media=22; embeddings=2; notes=24; private evaluation only; do not redistribute; private source redacted
pptx_pdca_training,corpus/pptx/pptx_pdca_training.pptx,powerpoint,pptx,private-source:4b034b5ef717b10f,WPS 演示,14.0000,office-native;media,private-evaluation-only,nightly,pass,,4b034b5ef717b10f480cb88d880199cd2ee16a7c1a7cdc73ec1046d64a42353b,1544804,parts=142; slides=35; layouts=11; masters=1; media=5; private evaluation only; do not redistribute; private source redacted
pptx_report_100slides_brightblue,corpus/pptx/pptx_report_100slides_brightblue.pptx,powerpoint,pptx,private-source:ecb193f61fa3e757,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,extended,pass,,ecb193f61fa3e757c6b69436e8152349f134d75d3d879d6a6956883c52433131,17160485,parts=685; slides=113; layouts=9; masters=1; charts=135; media=144; embeddings=49; notes=6; private evaluation only; do not redistribute; private source redacted
pptx_report_146slides_mogreen,corpus/pptx/pptx_report_146slides_mogreen.pptx,powerpoint,pptx,private-source:1b7b42f2fc041a12,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes,private-evaluation-only,extended,pass,,1b7b42f2fc041a122000a88509bdd24ab74cb6c92e1eed762439180ad435dafb,12523451,parts=966; slides=146; layouts=9; masters=1; charts=282; media=97; embeddings=100; notes=27; private evaluation only; do not redistribute; private source redacted
pptx_report_207slides_blue,corpus/pptx/pptx_report_207slides_blue.pptx,powerpoint,pptx,private-source:0670187108c954e9,Microsoft Macintosh PowerPoint,16.0000,office-native;large-deck;charts;media;embedded-workbooks;notes;many-layouts,private-evaluation-only,stress,pass,,0670187108c954e95fcbb0a4574105e8a3833881325e47a6a71b7b154131ec6f,22957835,parts=2071; slides=207; layouts=17; masters=1; charts=624; media=204; embeddings=209; notes=46; private evaluation only; do not redistribute; private source redacted
pptx_update_250422_graphic_layout,corpus/pptx/pptx_update_250422_graphic_layout.pptx,powerpoint,pptx,private-source:a9b5ffce2d3aaf15,Microsoft Macintosh PowerPoint,16.0000,office-native;media;notes,private-evaluation-only,extended,pass,,a9b5ffce2d3aaf15979aa9c8e3e1cce59522b32c6db8572c134c0d92f8984ee3,27436584,parts=301; slides=38; layouts=9; masters=1; media=143; notes=23; private evaluation only; do not redistribute; private source redacted
docx_halfyear_financial_report_track,corpus/docx/docx_halfyear_financial_report_track.docx,word,docx,private-source:e5d55767be44af8e,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;many-sections;footers;media;customxml;track-changes;content-controls;fields,private-evaluation-only,extended,pass,,e5d55767be44af8eb057db7210b70e0f38d8b4ccf882596fd1ae741ce9dc6cab,1819064,parts=303; footers=45; media=243; customXml=2; numbering=1; styles=1; sections=247; sdt=4; track_changes=6124; fields=80; private evaluation only; do not redistribute; private source redacted
docx_finance_tables_track,corpus/docx/docx_finance_tables_track.docx,word,docx,private-source:b614c785a324b208,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;many-sections;headers;footers;customxml;track-changes,private-evaluation-only,extended,pass,,b614c785a324b208197eeed593cac6cb393133d6b2f52947cb5477b465e5b5a0,228094,parts=22; headers=1; footers=6; customXml=2; numbering=1; styles=1; sections=10; track_changes=3872; private evaluation only; do not redistribute; private source redacted
docx_enterprise_finance_policy_fields,corpus/docx/docx_enterprise_finance_policy_fields.docx,word,docx,private-source:cc57d21c1b126012,Microsoft Office Word,14.0000,office-native;footnotes;endnotes;media;customxml;track-changes;content-controls;fields,private-evaluation-only,extended,pass,,cc57d21c1b12601211d116247efb46569a1e19e75289b23e8d3d3aa47041fe1b,549374,parts=55; footnotes=1; endnotes=1; media=31; customXml=2; numbering=1; styles=1; sections=1; sdt=4; track_changes=397; fields=1364; private evaluation only; do not redistribute; private source redacted
docx_tax_planning_fields,corpus/docx/docx_tax_planning_fields.docx,word,docx,private-source:0bdb33f79f01f5c5,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;footers;media;customxml;track-changes;fields,private-evaluation-only,extended,pass,,0bdb33f79f01f5c55c6ae6bd8a5f9bfbca680b9a064497aa327e5f5434fe607e,838106,parts=18; footers=2; media=2; customXml=2; numbering=1; styles=1; sections=1; track_changes=434; fields=1040; private evaluation only; do not redistribute; private source redacted
docx_procurement_training_math,corpus/docx/docx_procurement_training_math.docx,word,docx,private-source:9fb00ad6fc61bdca,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;embedded-objects;customxml;track-changes;content-controls;fields;equations,private-evaluation-only,extended,pass,,9fb00ad6fc61bdcaf496dfb2b11f4a492655cace99c6dad4214fea463d1ad314,201166,parts=26; media=10; embeddings=2; customXml=2; numbering=1; styles=1; sections=1; sdt=4; track_changes=273; fields=1092; math=6; private evaluation only; do not redistribute; private source redacted
docx_budget_rules_embedded,corpus/docx/docx_budget_rules_embedded.docx,word,docx,private-source:8760bd433f92c187,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;many-sections;headers;footers;media;embedded-objects;customxml;track-changes;fields,private-evaluation-only,extended,pass,,8760bd433f92c18779dab9a333dbd40e26df318f5aefb1b6bfd5e25ddbb5d322,905066,parts=43; headers=3; footers=3; media=13; embeddings=11; customXml=2; numbering=1; styles=1; sections=19; track_changes=463; fields=576; private evaluation only; do not redistribute; private source redacted
docx_production_performance_track,corpus/docx/docx_production_performance_track.docx,word,docx,private-source:35e6ab42dfb00fc7,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;headers;footers;customxml;track-changes,private-evaluation-only,extended,pass,,35e6ab42dfb00fc7a69862fcbe6cb9216aa53d0766c7f2f59a5cfbb1129ebdf6,238126,parts=23; headers=4; footers=4; customXml=2; numbering=1; styles=1; sections=5; track_changes=860; private evaluation only; do not redistribute; private source redacted
docx_realestate_finance_policy,corpus/docx/docx_realestate_finance_policy.docx,word,docx,private-source:287a2d32a6819832,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;footers;media;customxml;track-changes;fields,private-evaluation-only,extended,pass,,287a2d32a681983282185c612cbff751c96b1751b4bbf2c655032b7ec800a95a,425111,parts=19; footers=1; media=3; customXml=2; numbering=1; styles=1; sections=2; track_changes=337; fields=476; private evaluation only; do not redistribute; private source redacted
docx_layout_meeting_arrangement,corpus/docx/docx_layout_meeting_arrangement.docx,word,docx,private-source:0869fa9a143ee2f8,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;customxml;track-changes;content-controls,private-evaluation-only,smoke,pass,,0869fa9a143ee2f8390861ee54f1957bc93812bb77502dc859cd0b05c944cf6c,77529,parts=35; footers=1; footnotes=1; endnotes=1; media=2; customXml=6; numbering=1; styles=1; sections=1; sdt=232; track_changes=6; private evaluation only; do not redistribute; private source redacted
docx_layout_business_proposal,corpus/docx/docx_layout_business_proposal.docx,word,docx,private-source:9cfedb48e437060d,Microsoft Office Word,15.0000,office-native;headers;footers;footnotes;endnotes;media;customxml;track-changes,private-evaluation-only,smoke,pass,,9cfedb48e437060d6e848b2825f72491beb3cd110773685bae442951c8c1e750,105025,parts=37; headers=2; footers=3; footnotes=1; endnotes=1; media=1; customXml=8; numbering=1; styles=1; sections=1; track_changes=2; private evaluation only; do not redistribute; private source redacted
docx_layout_financial_statement,corpus/docx/docx_layout_financial_statement.docx,word,docx,private-source:da2d2b2eada4ef1b,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media,private-evaluation-only,smoke,pass,,da2d2b2eada4ef1bd4c771d0e9d07d13386f415a5626fee2128f3804e221d321,664909,parts=16; footnotes=1; endnotes=1; media=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout_market_analysis,corpus/docx/docx_layout_market_analysis.docx,word,docx,private-source:9f5e801a8288dbaa,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;embedded-objects,private-evaluation-only,smoke,pass,,9f5e801a8288dbaaebe480411c7da4388471fb3c5ef5df1eb3abdd6ebf41455a,136040,parts=23; footnotes=1; endnotes=1; media=4; embeddings=1; charts=3; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout_resume,corpus/docx/docx_layout_resume.docx,word,docx,private-source:57b4dc23cd1d156b,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;customxml;content-controls,private-evaluation-only,nightly,pass,,57b4dc23cd1d156ba92ace072c797c952876795167828c16c008483a9091ceac,2801149,parts=37; footnotes=1; endnotes=1; media=4; customXml=6; numbering=1; styles=1; sections=1; sdt=124; private evaluation only; do not redistribute; private source redacted
docx_layout_service_product,corpus/docx/docx_layout_service_product.docx,word,docx,private-source:4bd384af9bd3b3e3,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,4bd384af9bd3b3e38474b0f3be05035993d5ccff803a9a97bf39a555380357e0,108889,parts=17; footnotes=1; endnotes=1; media=3; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
pptx_update_250715_charts,corpus/pptx/pptx_update_250715_charts.pptx,powerpoint,pptx,private-source:b9ad144b31b2327f,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-workbooks;notes,private-evaluation-only,smoke,pass,,b9ad144b31b2327f4c0619221005ceaa00d00d37ae9782e411d1be85fc2e7b41,465398,parts=165; slides=15; layouts=8; masters=1; charts=27; media=2; embeddings=9; notes=15; private evaluation only; do not redistribute; private source redacted
pptx_update_260116_chart_pack,corpus/pptx/pptx_update_260116_chart_pack.pptx,powerpoint,pptx,private-source:bbfa3bb1a431f8c2,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;embedded-workbooks,private-evaluation-only,smoke,pass,,bbfa3bb1a431f8c2e31ee7c897dd158aaf93cf3b4617b88cc8bbd94f7a427647,325777,parts=124; slides=10; layouts=9; masters=1; charts=36; embeddings=12; private evaluation only; do not redistribute; private source redacted
pptx_5w2h_analysis_training,corpus/pptx/pptx_5w2h_analysis_training.pptx,powerpoint,pptx,private-source:e134e143b1a9fbdf,WPS 演示,14.0000,office-native;media;notes;multi-master;many-layouts,private-evaluation-only,smoke,pass,,e134e143b1a9fbdf7f30357d7cc037b61ff18b8a2f4f109bc5f9df6f99fa5285,983709,parts=210; slides=27; layouts=24; masters=2; media=30; notes=26; private evaluation only; do not redistribute; private source redacted
pptx_brainstorm_training,corpus/pptx/pptx_brainstorm_training.pptx,powerpoint,pptx,private-source:6edf978e2ce79e79,WPS 演示,14.0000,office-native;media;notes,private-evaluation-only,smoke,pass,,6edf978e2ce79e79eea4d72fb7af0f85cc7a16189b3fbd9d4ec134432e5f7d89,818639,parts=150; slides=22; layouts=12; masters=1; media=21; notes=21; private evaluation only; do not redistribute; private source redacted
pptx_time_management_training,corpus/pptx/pptx_time_management_training.pptx,powerpoint,pptx,private-source:f173c2f938a4a0d2,WPS 演示,14.0000,office-native;diagrams;media;many-layouts,private-evaluation-only,nightly,pass,,f173c2f938a4a0d23856f02820e364c929f0356b1d631845996a3fd63b1d3b52,1799547,parts=151; slides=30; layouts=14; masters=1; diagrams=10; media=37; private evaluation only; do not redistribute; private source redacted
pptx_review_methodology_38slides,corpus/pptx/pptx_review_methodology_38slides.pptx,powerpoint,pptx,private-source:1b8802e359ca68b3,Microsoft Office PowerPoint,16.0000,office-native;charts;diagrams;media;embedded-workbooks;notes;many-layouts,private-evaluation-only,nightly,pass,,1b8802e359ca68b3422be0e63efd4c37b2106e5114782b2e948e4ee0f1a12a69,6888255,parts=266; slides=38; layouts=49; masters=1; charts=3; diagrams=5; media=22; embeddings=1; notes=16; private evaluation only; do not redistribute; private source redacted
pptx_work_plan_goal_management,corpus/pptx/pptx_work_plan_goal_management.pptx,powerpoint,pptx,private-source:1428e902a4c8f80e,Microsoft Office PowerPoint,16.0000,office-native;charts;diagrams;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,1428e902a4c8f80e9615618f301c93d646a9cfbd00b1085e4c5c8ae24add00f3,2435393,parts=182; slides=29; layouts=11; masters=1; charts=1; diagrams=10; media=28; embeddings=1; notes=21; private evaluation only; do not redistribute; private source redacted
pptx_gtd_time_management_cases,corpus/pptx/pptx_gtd_time_management_cases.pptx,powerpoint,pptx,private-source:e5261e8801040377,Microsoft Office PowerPoint,16.0000,office-native;diagrams;media,private-evaluation-only,nightly,pass,,e5261e880104037720729efc2407b99e1d31183ddace19288371dd113b5ef923,4143776,parts=114; slides=26; layouts=11; masters=1; diagrams=5; media=20; private evaluation only; do not redistribute; private source redacted
pptx_effective_structured_thinking,corpus/pptx/pptx_effective_structured_thinking.pptx,powerpoint,pptx,private-source:f4fd2fdf4713712c,WPS 演示,14.0000,office-native;diagrams;media,private-evaluation-only,nightly,pass,,f4fd2fdf4713712cebdf391cb3ec056955b6855c77bc6c716e42b67c93cb95c2,2850942,parts=145; slides=34; layouts=10; masters=1; diagrams=5; media=22; private evaluation only; do not redistribute; private source redacted
pptx_six_management_models,corpus/pptx/pptx_six_management_models.pptx,powerpoint,pptx,private-source:5acde9b852b50fe0,Microsoft Office PowerPoint,16.0000,office-native;diagrams;media;notes,private-evaluation-only,nightly,pass,,5acde9b852b50fe0bba8eb06eba00ed53cb93db528154bf847086bf27ff6479d,597971,parts=89; slides=21; layouts=7; masters=1; diagrams=5; media=10; notes=1; private evaluation only; do not redistribute; private source redacted
pptx_pyramid_structured_thinking_51slides,corpus/pptx/pptx_pyramid_structured_thinking_51slides.pptx,powerpoint,pptx,private-source:22373ff7a630695e,Microsoft Office PowerPoint,16.0000,office-native;large-deck;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,22373ff7a630695ebf4c15300754d735b87ec87d9c82023d9e03402990723071,2806884,parts=1027; slides=51; layouts=12; masters=1; media=11; embeddings=41; notes=26; private evaluation only; do not redistribute; private source redacted
pptx_section_logic_thinking,corpus/pptx/pptx_section_logic_thinking.pptx,powerpoint,pptx,private-source:4ec06141ab3f6269,Microsoft Macintosh PowerPoint,16.0000,office-native;media;notes,private-evaluation-only,nightly,pass,,4ec06141ab3f62696d4936eaf93eb180efcb198e8a6756d7281d8e4ff27a2669,3456168,parts=505; slides=28; layouts=10; masters=1; media=16; notes=2; private evaluation only; do not redistribute; private source redacted
pptx_update_251223_chart_pack,corpus/pptx/pptx_update_251223_chart_pack.pptx,powerpoint,pptx,private-source:86d7b5331731d18d,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;embedded-workbooks,private-evaluation-only,nightly,pass,,86d7b5331731d18da0569c3c126268f85e4f9dfcfb4b460b7ffc448cec99e6af,390350,parts=131; slides=10; layouts=9; masters=1; charts=48; embeddings=16; private evaluation only; do not redistribute; private source redacted
pptx_update_250615_charts_media,corpus/pptx/pptx_update_250615_charts_media.pptx,powerpoint,pptx,private-source:5561749660733108,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-workbooks;notes,private-evaluation-only,nightly,pass,,556174966073310849dd8954efa0bf76b60f9cb3b7af883efd121d02200cd39f,1340841,parts=165; slides=15; layouts=8; masters=1; charts=12; media=16; embeddings=4; notes=15; private evaluation only; do not redistribute; private source redacted
docx_marketing_strategy_charts,corpus/docx/docx_marketing_strategy_charts.docx,word,docx,private-source:2d7e84071851a51c,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;charts;embedded-objects,private-evaluation-only,smoke,pass,,2d7e84071851a51cf4ee505207fb6d07ea79d013e21e62f5bc045ff64a287e2a,134233,parts=29; footnotes=1; endnotes=1; media=7; charts=2; embeddings=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_competitive_analysis_charts,corpus/docx/docx_competitive_analysis_charts.docx,word,docx,private-source:b319f45e27aa33a4,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;charts;embedded-objects,private-evaluation-only,smoke,pass,,b319f45e27aa33a43572f431c11fcb29cfba1a1261cf216bca86830074090dd8,115280,parts=23; footnotes=1; endnotes=1; media=1; charts=2; embeddings=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_financing_plan_chart,corpus/docx/docx_financing_plan_chart.docx,word,docx,private-source:d3ba54118d4849c8,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;charts;embedded-objects,private-evaluation-only,smoke,pass,,d3ba54118d4849c800248d8848202c2a09ea351f02a0003221e7b4295fd11976,113254,parts=19; footnotes=1; endnotes=1; media=1; charts=1; embeddings=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_business_report_footer,corpus/docx/docx_business_report_footer.docx,word,docx,private-source:ea47b8ff72348dcb,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;customxml,private-evaluation-only,smoke,pass,,ea47b8ff72348dcbfe961d2336ab22445c016fec423f84452d1ede3250820528,42930,parts=30; footers=1; footnotes=1; endnotes=1; customXml=8; numbering=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout16_footer_media,corpus/docx/docx_layout16_footer_media.docx,word,docx,private-source:9cdea9f63a1efca0,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;content-controls,private-evaluation-only,nightly,pass,,9cdea9f63a1efca01926dda5188073a0628c8055675e7b60aa5defda02922972,1101974,parts=24; footers=1; footnotes=1; endnotes=1; media=2; numbering=1; styles=1; sections=1; sdt=36; private evaluation only; do not redistribute; private source redacted
